8066,23rd St,San Jose,38803,4
841,10th St,Sunnyvale,60924,3
913,3rd Ave,Livermore,70326,3
5793,Tundra Ct,Hayward,62640,3
9758,Violet Ln,Emeryville,79965,3
159,Alpine Rd,Alameda,45555,1
967,94th St,Sunnyvale,95909,3
1023,River St,Fremont,47156,3
571,Mountain Ln,Menlo Park,78722,3
212,85th St,Oakland,61411,4
9060,4th St,Cupertino,81171,1
195,6th St,Berkeley,67369,2
114,Cliff Ln,Oakland,85299,3
176,Ocean Ct,Fremont,32718,2
4967,6th Ave,Fremont,52365,2
694,61st Ave,Cupertino,29643,3
4788,Blue Ln,San Jose,68916,3
8171,94th St,Dublin,77476,4
866,5th St,Palo Alto,96599,1
913,4th Ave,Los Gatos,15808,2
189,Red Ln,San Jose,71605,3
6297,46th St,Emeryville,60085,3
471,Tundra Ct,Sunnyvale,95997,1
8284,83rd Ave,Antioch,27074,2
497,82nd Ave,Oakland,28344,1
3210,62nd Ave,Berkeley,28459,4
8386,87th St,Mountain View,42494,3
280,53rd Ave,San Bruno,38592,2
5921,35th Ave,Union City,86876,4
118,25th Ave,Santa Clara,59487,1
8624,75th Ave,Menlo Park,69798,3
9637,17th Ave,Walnut Creek,91004,3
5779,11th Ave,Menlo Park,43947,2
3033,2nd Ave,Alameda,74151,1
8554,8th St,Hayward,60022,1
928,6th St,Antioch,85125,2
889,5th St,Daly City,47447,2
7775,1st Ave,Palo Alto,97965,3
4509,23rd Ave,Emeryville,36743,4
133,96th St,Menlo Park,84913,4
847,8th St,Walnut Creek,18062,2
5454,Blue Rd,Dublin,65319,2
2741,4th Ave,Dublin,72874,3
9131,Alpine St,Walnut Creek,91127,1
866,5th Ave,Palo Alto,83315,3
1607,Tundra Ln,Fremont,84285,4
4235,4th St,Cupertino,38029,3
415,94th St,Milpitas,73757,3
8793,83rd Ave,Union City,80116,3
993,5th St,Redwood City,39237,3
2118,2nd Ave,Millbrae,39644,1
9146,1st Ave,Redwood City,45127,3
4851,9th Ave,San Jose,39431,2
644,60th St,Livermore,96371,1
745,1st Ave,Oakland,51059,1
102,9th Ave,Milpitas,91300,4
473,3rd St,San Jose,35471,2
468,92nd St,Union City,57393,2
4180,31st St,Milpitas,81804,3
454,5th Ave,Walnut Creek,54496,3
558,94th St,Cupertino,11366,2
808,14th Ave,Antioch,17878,1
2493,Cliff Ct,Dublin,74865,4
4231,Alpine Rd,Livermore,98736,4
3718,6th Ave,Berkeley,17027,1
2929,26th Ave,Antioch,62549,3
630,26th St,Daly City,32866,1
927,Blue Ln,Cupertino,36741,2
173,39th St,Emeryville,42321,1
7144,Blue Ln,San Bruno,91188,1
3445,93rd St,Mountain View,15428,4
123,3rd Ave,Berkeley,57892,8
122,91st Ave,Antioch,90757,1
5852,11th Ave,Dublin,60891,2
254,23rd St,Oakland,97893,9
362,Forest Ln,Pleasanton,68632,2
7132,Yellow Ct,Union City,77241,2
917,64th St,Livermore,14529,3
2851,44th St,Milpitas,11358,2
7358,Ocean St,Livermore,77695,2
4941,71st St,Livermore,33097,2
530,19th St,Milpitas,25507,3
2374,38th Ave,Cupertino,38347,1
370,96th Ave,Redwood City,30427,2
6008,7th Ave,San Bruno,32621,2
831,6th St,Redwood City,19757,4
4042,8th St,Daly City,28298,1
523,20th Ave,Santa Clara,42170,3
4922,55th Ave,Dublin,80826,2
473,7th Ave,Millbrae,44603,2
360,Alpine Ct,Livermore,60660,4
344,34th St,Cupertino,42886,1
7041,9th Ave,Los Gatos,47293,2
6326,Blue St,Santa Clara,62899,2
8691,65th Ave,San Jose,77099,2
155,Blue Ln,Menlo Park,45615,2
132,River Ln,Palo Alto,42957,4
8972,83rd St,Hayward,80004,9
6995,69th St,Milpitas,15816,1
598,1st St,Alameda,47876,2
375,8th Ave,Santa Clara,96107,2
1165,13th St,Antioch,29894,3
578,78th St,Cupertino,40804,2
5948,8th Ave,Mountain View,68542,1
4281,9th St,Pleasanton,54818,3
6378,62nd Ave,Cupertino,39518,3
267,1st Ave,Mountain View,28201,2
457,21st Ave,Antioch,26760,2
719,2nd St,Cupertino,88001,2
9799,30th St,Cupertino,63270,3
978,Cliff Rd,Oakland,84091,4
749,River Ln,Emeryville,66394,1
354,Yellow Ln,Palo Alto,88115,2
7502,Orange Ct,Union City,82758,3
1209,53rd Ave,Hayward,53203,2
9058,88th St,Millbrae,70203,1
159,3rd Ave,Daly City,94492,4
966,3rd St,Pleasanton,39987,4
5499,13th Ave,Cupertino,65243,3
6829,65th St,Daly City,41565,3
8885,75th St,Milpitas,40531,3
3707,Alpine St,Sunnyvale,47738,2
473,88th Ave,Livermore,69693,2
2790,84th St,Redwood City,51301,1
334,Blue Rd,Emeryville,14045,4
5391,69th St,Cupertino,20085,2
4107,32nd Ave,Milpitas,75402,1
6000,9th St,Palo Alto,70317,4
593,River Ct,Redwood City,65805,3
101,Indigo Ct,Redwood City,28543,2
8745,15th Ave,Walnut Creek,22253,1
5517,Tundra Rd,Palo Alto,58753,2
421,15th Ave,Berkeley,85912,2
4669,1st Ave,Hayward,16423,3
660,26th St,Millbrae,90730,2
269,27th St,Antioch,13721,3
8092,2nd Ave,Alameda,37084,3
611,60th St,Daly City,33366,4
847,6th Ave,Emeryville,61806,3
3736,81st Ave,Redwood City,87512,3
7130,6th St,Sunnyvale,23148,2
621,38th St,Menlo Park,97529,3
152,91st Ave,Santa Clara,79299,3
2161,8th St,Union City,81219,2
542,Orange Ln,Los Gatos,72736,2
3237,83rd St,San Jose,31099,4
855,65th St,Alameda,52923,2
249,River Ct,Union City,63161,4
234,43rd St,Cupertino,19414,4
6092,9th Ave,Pleasanton,57672,2
6203,Ocean St,Livermore,49990,4
5032,Blue Rd,Palo Alto,94253,9
328,7th St,Sunnyvale,63761,2
5474,57th Ave,Emeryville,27309,3
5788,Alpine Ln,Oakland,67778,1
7141,2nd St,Hayward,34405,1
871,8th Ave,Berkeley,75166,2
788,45th St,Palo Alto,24479,2
628,72nd St,Daly City,64361,1
543,Red Rd,Mountain View,91338,3
602,Mountain Ct,Alameda,65114,4
8060,Ocean St,Hayward,91158,3
5567,Green Ln,Menlo Park,35292,4
817,3rd St,Palo Alto,26341,1
943,6th St,Hayward,98985,3
819,36th St,Daly City,47011,2
748,Indigo Ln,Los Gatos,25376,2
1119,Yellow Ct,Santa Clara,69902,2
3896,Forest Rd,Palo Alto,25697,2
8350,74th St,Santa Clara,56098,3
676,48th St,Palo Alto,99313,2
3873,7th St,Millbrae,93953,4
393,3rd St,Alameda,97456,2
428,6th St,Emeryville,76945,4
366,Ocean Rd,Livermore,53409,3
1531,4th St,Mountain View,47090,1
3799,Alpine Rd,Redwood City,32562,2
1468,River St,Alameda,14579,2
887,9th St,Cupertino,50086,4
7697,3rd Ave,Alameda,21493,3
1354,92nd Ave,Oakland,50248,4
851,6th St,Oakland,86205,3
7406,River Ct,Dublin,78787,4
153,69th Ave,Alameda,40880,2
6244,7th Ave,Dublin,40691,3
232,Green Rd,Los Gatos,39400,3
1470,77th St,Daly City,70058,5
522,6th Ave,Fremont,84449,3
691,98th St,San Jose,66938,3
704,Ocean Ln,Milpitas,15905,3
137,35th Ave,Emeryville,59707,2
781,Prairie Ct,Menlo Park,30673,4
485,82nd Ave,Fremont,96140,9
674,4th Ave,Union City,58567,2
339,19th St,Menlo Park,89207,2
757,2nd Ave,San Jose,45461,2
775,Prairie Ct,Fremont,20461,3
2162,9th Ave,Emeryville,66288,1
9429,67th St,Milpitas,78676,4
4870,1st St,Palo Alto,95463,3
6817,7th St,Millbrae,88087,2
576,Alpine Rd,San Jose,50611,3
585,89th St,Alameda,79824,3
1436,Tundra Rd,Union City,92526,2
3279,Tundra Ln,Mountain View,25284,2
5161,19th St,Palo Alto,66405,1
3314,98th St,Oakland,97366,2
758,Yellow Ct,Hayward,52552,3
5733,65th St,Santa Clara,91049,2
362,9th St,San Bruno,85303,2
157,2nd Ave,San Bruno,44983,3
174,Indigo Rd,Milpitas,70884,3
3533,9th Ave,Daly City,22817,2
759,71st St,Santa Clara,92492,4
6143,Prairie St,Alameda,13109,1
1632,7th St,Redwood City,19709,2
3386,25th St,Milpitas,77550,4
2337,6th Ave,Dublin,78798,3
7322,40th Ave,Livermore,97540,2
277,20th Ave,Millbrae,66630,2
680,9th Ave,Cupertino,90310,2
1206,4th Ave,San Jose,71026,1
9964,Forest St,Los Gatos,84862,3
542,78th Ave,Antioch,17510,3
5618,Red Ln,Walnut Creek,42309,4
115,26th Ave,Berkeley,46634,2
1185,58th Ave,Union City,45184,4
782,3rd St,Mountain View,78095,1
5480,6th St,Emeryville,31984,2
9768,2nd St,Pleasanton,50717,4
395,50th Ave,Milpitas,29986,3
489,14th Ave,Antioch,29238,2
339,28th Ave,Sunnyvale,33603,3
2849,7th St,Berkeley,52250,3
329,7th Ave,Emeryville,28290,3
3457,9th Ave,San Bruno,32135,3
2863,58th St,Livermore,27424,3
355,1st St,Fremont,34409,3
7271,57th St,Redwood City,37212,3
544,4th St,Palo Alto,53594,2
900,6th Ave,San Jose,49865,3
1234,Indigo Rd,Alameda,55903,3
381,4th St,Alameda,24378,4
541,1st Ave,Palo Alto,52035,4
667,Ocean Ln,Pleasanton,22525,3
300,8th St,Daly City,67359,1
379,83rd St,Santa Clara,15298,3
7228,29th Ave,Antioch,69397,4
5482,5th St,Walnut Creek,21433,2
2748,26th St,Dublin,23145,2
784,Ocean Rd,Hayward,23233,3
165,Violet Rd,Sunnyvale,26435,3
3544,63rd St,Menlo Park,62809,2
1697,River Ct,Sunnyvale,10642,3
907,67th St,Daly City,30946,3
644,7th Ave,San Bruno,28037,2
730,Violet Ct,Palo Alto,73787,2
392,2nd St,Mountain View,12296,1
4940,Violet St,Walnut Creek,46981,3
387,84th Ave,Cupertino,97967,4
164,Cliff Rd,Fremont,87002,2
2363,97th Ave,Palo Alto,43972,3
2129,Yellow Ln,Dublin,18400,3
1624,8th St,Milpitas,60792,4
865,8th Ave,Mountain View,80055,1
5417,6th St,Milpitas,27946,4
105,Prairie St,Redwood City,13546,7
573,21st Ave,Antioch,63117,4
160,50th St,Walnut Creek,63919,1
765,Orange St,Antioch,93455,4
3138,7th St,Oakland,44879,4
466,Alpine Ct,Mountain View,47646,2
9678,1st Ave,Milpitas,71468,2
696,36th St,Daly City,91512,3
162,3rd Ave,Oakland,61361,3
1837,47th Ave,San Bruno,24989,2
683,12th Ave,Berkeley,94589,3
540,River St,Redwood City,50135,4
7933,1st Ave,Union City,16771,2
5984,4th Ave,Los Gatos,98294,3
118,25th Ave,Santa Clara,59487,3
864,Yellow Ln,San Jose,90481,2
5470,7th St,Berkeley,43578,1
7791,35th St,Fremont,76550,2
7022,40th Ave,Daly City,28010,1
5913,9th St,Menlo Park,55233,3
721,River Ln,Sunnyvale,99694,1
3822,78th Ave,Palo Alto,20971,3
873,27th Ave,Los Gatos,94060,3
8353,4th Ave,Redwood City,84073,3
440,Alpine St,Los Gatos,76282,4
525,Prairie Ct,Daly City,13552,2
7089,51st St,Berkeley,95909,3
428,1st St,Santa Clara,60278,2
6566,1st Ave,Millbrae,63834,3
829,40th Ave,Mountain View,29542,1
5863,20th Ave,Antioch,46022,3
9392,Orange St,Berkeley,43985,3
6314,45th Ave,Daly City,49843,4
9028,12th St,Los Gatos,96183,1
4580,39th Ave,Santa Clara,90047,4
354,88th St,Pleasanton,21020,2
2202,Yellow St,San Jose,14636,3
759,44th St,San Jose,34044,3
537,82nd St,Milpitas,95543,2
860,Cliff Ct,Hayward,83298,3
123,48th St,San Jose,93186,3
575,Orange Ct,Los Gatos,47114,2
8152,3rd Ave,Union City,87279,3
916,Red Rd,Walnut Creek,40479,3
4222,4th Ave,Antioch,11859,2
8358,7th St,Pleasanton,14838,2
716,37th St,Union City,37263,4
8910,1st St,Berkeley,29990,3
919,4th Ave,Pleasanton,95406,3
5893,51st St,Mountain View,20231,2
6400,6th Ave,Mountain View,41702,3
991,57th Ave,Oakland,34109,2
3251,66th Ave,Mountain View,59882,4
8287,Green Ct,San Jose,25732,2
7825,Orange Ct,Menlo Park,64832,1
870,16th Ave,Pleasanton,81818,4
815,21st St,Palo Alto,71833,4
9561,16th St,Oakland,14293,1
5410,58th Ave,San Bruno,85325,3
156,81st Ave,Dublin,87181,2
5370,92nd Ave,Santa Clara,31058,2
5293,27th Ave,Berkeley,97797,1
256,4th Ave,Sunnyvale,19437,2
1083,93rd Ave,Alameda,97367,3
4238,91st Ave,Millbrae,33040,1
350,82nd St,San Bruno,10009,2
864,27th St,Palo Alto,14854,3
1055,1st Ave,Millbrae,61719,3
183,1st St,Santa Clara,58865,7
858,1st St,San Jose,35597,2
978,51st St,Dublin,26606,2
7092,3rd St,Redwood City,58438,4
650,4th Ave,Berkeley,22278,2
5243,6th Ave,Cupertino,62658,2
4511,2nd St,Palo Alto,70180,4
5778,6th St,San Jose,19975,2
782,26th Ave,Dublin,82161,1
2342,Forest Ct,Palo Alto,29423,2
7589,79th Ave,Livermore,14256,4
2104,13th St,Millbrae,13333,3
223,75th St,Redwood City,89915,2
435,10th Ave,Mountain View,42183,3
797,7th Ave,Cupertino,32289,5
9580,24th St,Union City,21030,1
195,7th Ave,Millbrae,83616,4
7687,2nd St,Livermore,11043,4
3100,37th Ave,Hayward,86719,1
6044,59th St,Menlo Park,97359,2
4373,63rd St,Antioch,58867,2
978,Forest St,Emeryville,40306,3
2471,27th St,Los Gatos,33601,2
7447,Blue Ct,Sunnyvale,76653,2
5519,38th Ave,Pleasanton,99867,2
397,Green Rd,Menlo Park,70781,1
319,53rd Ave,Dublin,61928,3
9023,River Ln,Livermore,58188,3
709,84th Ave,Daly City,39643,3
3433,8th St,Millbrae,19283,3
2954,75th Ave,Milpitas,99786,4
872,Cliff Rd,San Jose,48772,3
496,86th St,Redwood City,86982,2
433,67th St,Menlo Park,95563,2
3214,4th St,Livermore,56811,3
7786,Red Ct,Los Gatos,26279,3
916,1st Ave,Dublin,61644,2
7660,26th St,Berkeley,99318,1
342,85th Ave,Palo Alto,82905,3
9531,Cliff Rd,Oakland,46374,3
3603,6th St,Livermore,91504,1
3942,88th St,Oakland,46439,4
9989,4th St,Mountain View,74553,4
985,55th St,Fremont,62766,2
5991,1st St,Emeryville,18085,4
3418,56th St,Los Gatos,56383,1
1298,4th St,Hayward,74998,1
718,Violet Ln,Hayward,35444,3
2075,Ocean Ln,Cupertino,27098,1
9124,Green St,Palo Alto,77232,4
376,57th St,Redwood City,69306,2
1358,River Ct,Mountain View,83730,1
7297,40th St,Pleasanton,10150,2
6389,35th St,Milpitas,54241,3
372,69th St,Fremont,81622,3
3904,8th Ave,Mountain View,78597,3
731,Orange Rd,Alameda,86328,2
7079,Blue St,Hayward,93299,2
8137,45th St,Cupertino,84300,1
201,9th St,Dublin,10749,1
574,Mountain Rd,Palo Alto,44569,3
406,53rd Ave,Santa Clara,54490,4
8312,9th Ave,Milpitas,95953,2
5403,42nd St,Milpitas,29787,3
558,Mountain St,San Jose,18922,3
7179,97th St,Palo Alto,12237,2
9496,39th St,Palo Alto,64092,2
7170,1st Ave,Emeryville,66580,3
1979,7th St,Fremont,65635,3
5293,8th Ave,San Jose,97211,8
964,8th Ave,Oakland,20742,3
453,63rd St,Dublin,49711,4
7170,46th St,Cupertino,91792,3
4831,72nd St,Alameda,57705,3
249,4th Ave,Millbrae,27689,1
679,Mountain Ct,Pleasanton,51556,2
1679,Violet Rd,Los Gatos,43799,2
147,6th Ave,Santa Clara,77324,2
9842,1st Ave,Livermore,98000,4
9350,42nd St,Mountain View,53195,4
373,River Ct,Hayward,87541,3
591,Yellow St,Menlo Park,87543,2
591,80th Ave,San Bruno,32902,4
7951,5th Ave,Alameda,41442,4
302,Tundra St,Fremont,85985,1
4276,4th St,Alameda,92623,3
121,Forest St,Santa Clara,44810,2
669,Blue St,San Bruno,91669,4
3780,44th Ave,Santa Clara,67466,3
369,5th St,San Bruno,44168,4
665,13th Ave,Hayward,77648,2
438,35th Ave,Dublin,44696,3
844,21st St,Emeryville,94535,2
7488,5th Ave,Mountain View,44939,2
914,3rd St,San Jose,44077,1
344,8th St,Sunnyvale,25003,4
4414,2nd St,Emeryville,95777,2
2944,67th St,Pleasanton,59687,4
520,64th St,Emeryville,73962,2
745,59th Ave,Los Gatos,19111,2
570,41st Ave,Santa Clara,48635,3
512,2nd St,Dublin,32866,3
9008,5th Ave,Menlo Park,19887,2
974,1st St,Palo Alto,76785,2
290,7th St,San Bruno,61745,2
3495,4th Ave,Union City,12078,2
400,Forest Ct,Emeryville,78935,3
852,7th Ave,San Jose,80458,4
6986,4th St,Hayward,84360,1
5799,Forest Ln,Daly City,70372,5
7476,3rd Ave,Millbrae,64620,4
370,5th Ave,Hayward,65263,1
636,41st St,San Bruno,28746,1
714,22nd St,Emeryville,95404,3
1844,4th Ave,Santa Clara,13932,3
185,Prairie St,Union City,22113,4
3648,77th Ave,Redwood City,76064,4
7570,54th Ave,Sunnyvale,31337,3
1247,3rd St,Dublin,99274,3
5299,5th St,Cupertino,85305,4
933,8th Ave,Cupertino,47886,3
6140,91st St,Fremont,64003,1
971,68th St,Fremont,58615,2
564,Blue Ln,Emeryville,22838,3
3230,32nd Ave,San Bruno,26707,1
933,River St,Walnut Creek,30568,1
759,Tundra Ct,Los Gatos,98999,2
770,35th St,Antioch,87664,3
3117,2nd Ave,Oakland,76990,2
976,55th St,Mountain View,42263,1
128,55th St,Palo Alto,13653,1
4167,8th Ave,Oakland,77012,3
196,Violet Ln,Santa Clara,16528,3
465,70th St,San Bruno,33998,3
1745,34th Ave,San Jose,18555,3
600,Green Ln,Pleasanton,33689,2
1813,81st St,Palo Alto,63818,3
831,Forest St,Santa Clara,66711,3
1392,79th Ave,Millbrae,59007,2
938,93rd Ave,Oakland,94975,2
2986,Alpine St,Menlo Park,29741,2
1529,5th Ave,Cupertino,59555,2
2683,56th Ave,Union City,23049,1
9208,Ocean Ct,Daly City,12851,3
6092,Prairie St,Pleasanton,46244,4
8295,Red Ct,Dublin,89861,4
5507,7th Ave,Daly City,40599,3
9840,6th St,Berkeley,73515,2
443,1st Ave,Dublin,65673,3
323,4th St,Palo Alto,63590,3
2386,75th St,Sunnyvale,74026,4
467,Blue Rd,Redwood City,48337,4
337,4th St,Antioch,21473,1
6093,4th St,San Jose,76611,3
2929,2nd St,Oakland,38247,3
6643,9th Ave,Millbrae,34860,1
2716,8th Ave,Walnut Creek,97604,3
6216,64th St,Redwood City,35307,2
340,Blue Ln,Milpitas,58590,2
681,2nd St,Palo Alto,84766,2
344,2nd Ave,Fremont,52364,4
8461,8th St,Sunnyvale,90794,3
6201,81st Ave,Alameda,54659,3
751,89th St,Mountain View,52452,2
3295,Indigo Ln,Union City,66260,2
3714,22nd St,Menlo Park,34095,3
725,57th St,Mountain View,40411,3
7871,8th Ave,Los Gatos,13581,4
804,4th Ave,Berkeley,13582,2
7353,94th St,San Jose,32601,1
392,1st Ave,Palo Alto,31015,2
7923,3rd St,Alameda,93066,4
6617,87th Ave,Walnut Creek,90297,3
1811,2nd Ave,Milpitas,75205,3
1102,8th Ave,Emeryville,14228,7
9217,1st Ave,San Bruno,36908,3
407,6th St,Millbrae,88882,4
7467,1st Ave,Redwood City,50034,1
3066,7th St,Fremont,27663,4
966,9th St,Dublin,60138,3
809,9th Ave,Fremont,21671,2
7199,63rd Ave,Dublin,50880,2
6551,36th Ave,Sunnyvale,82775,3
972,Tundra Ln,Mountain View,45800,2
182,Alpine Rd,Milpitas,20628,2
506,79th Ave,Milpitas,95745,3
937,63rd St,Berkeley,80821,4
7767,67th St,Daly City,44613,2
659,84th St,Sunnyvale,35784,2
3833,19th Ave,Pleasanton,99081,3
188,17th St,San Jose,89035,3
644,3rd St,Sunnyvale,54953,4
141,66th Ave,Berkeley,18393,1
892,5th St,San Bruno,43837,3
7536,98th St,Oakland,48951,2
9877,22nd Ave,Hayward,24201,2
1314,Ocean Rd,Fremont,96584,3
708,Ocean Rd,Sunnyvale,95407,3
5361,40th St,Pleasanton,11646,2
945,Cliff Ln,Santa Clara,22890,2
953,89th Ave,Fremont,43562,1
458,Cliff Ln,Sunnyvale,44872,3
901,5th St,Sunnyvale,82296,1
994,3rd Ave,Mountain View,64304,3
1178,60th St,Los Gatos,25291,2
287,51st St,Redwood City,70664,2
824,63rd Ave,Alameda,96993,1
6000,5th Ave,Santa Clara,64169,3
2256,86th Ave,Dublin,46617,4
9766,37th St,Santa Clara,41595,2
685,1st Ave,Menlo Park,35499,2
497,Ocean Rd,Menlo Park,11059,3
6697,Green Ln,Antioch,84252,3
7480,86th Ave,Pleasanton,23663,4
9021,4th Ave,Emeryville,96098,1
8615,1st Ave,Union City,91045,3
752,7th Ave,Alameda,88124,3
1730,Alpine Ln,Oakland,72397,3
698,38th St,Sunnyvale,58386,1
315,74th Ave,Palo Alto,34933,4
7329,9th St,Walnut Creek,94475,1
990,70th St,San Jose,60453,2
4649,16th Ave,Sunnyvale,52180,3
370,53rd St,Sunnyvale,47240,4
893,4th Ave,San Jose,85994,3
7023,Forest Ct,Los Gatos,98674,1
345,Prairie Rd,Oakland,83507,2
460,77th St,Redwood City,73632,2
454,2nd St,Berkeley,63348,4
310,7th St,Union City,19722,4
8419,73rd St,Cupertino,12323,2
451,14th Ave,Union City,14795,1
3710,2nd Ave,Alameda,63515,1
5604,7th Ave,Hayward,63224,3
256,50th St,Millbrae,20358,4
221,1st St,Oakland,45360,4
547,Violet St,Emeryville,64228,3
4200,2nd St,Hayward,98975,2
374,8th Ave,Antioch,46036,3
7602,93rd Ave,Oakland,34638,3
4373,1st Ave,Pleasanton,35300,3
9139,River St,Millbrae,73857,1
310,6th Ave,Los Gatos,90029,2
343,28th St,Emeryville,13953,1
3395,74th St,Antioch,12194,3
9905,1st Ave,Alameda,92109,1
8926,87th Ave,Walnut Creek,10739,3
335,69th St,Dublin,14616,3
2018,40th Ave,Menlo Park,55057,1
243,2nd St,Menlo Park,58027,2
973,Mountain Rd,Union City,74294,3
2496,7th Ave,Daly City,65281,1
9546,2nd Ave,Berkeley,99381,3
3960,52nd St,Union City,92585,2
9670,9th Ave,Millbrae,48851,2
236,2nd Ave,Cupertino,73741,1
4689,40th Ave,Pleasanton,10854,3
423,55th Ave,San Bruno,90088,3
5340,55th St,Los Gatos,47428,1
631,River St,Cupertino,96163,4
111,5th St,Milpitas,39802,2
5112,3rd St,Daly City,55339,3
1287,Violet Ct,Walnut Creek,83772,2
673,26th Ave,Fremont,44426,3
8415,Cliff Ct,Redwood City,51335,3
833,34th Ave,Milpitas,40605,1
3584,69th Ave,Antioch,36418,2
4764,83rd St,Berkeley,63362,3
1722,75th Ave,Hayward,18694,2
658,1st Ave,Livermore,48547,4
314,64th Ave,Oakland,88133,2
383,76th Ave,Pleasanton,15167,2
218,4th St,Union City,52689,4
1262,77th St,Millbrae,80936,1
571,Blue Ct,Los Gatos,39123,3
3618,Orange St,Livermore,84369,2
421,44th Ave,Cupertino,36478,2
2972,52nd Ave,Alameda,47530,4
4539,34th Ave,Mountain View,24960,1
752,Cliff Rd,Menlo Park,89621,1
104,61st St,Alameda,53667,4
4040,9th St,Cupertino,47102,2
521,88th Ave,Sunnyvale,58150,3
9727,4th Ave,Walnut Creek,10298,3
643,Cliff Ln,Los Gatos,74028,2
9815,28th St,Antioch,64108,2
364,Indigo Rd,Redwood City,43416,4
8261,7th St,Emeryville,28739,9
222,8th St,Hayward,16447,3
1445,6th St,Palo Alto,85183,2
882,9th Ave,Alameda,60339,4
9989,4th St,Mountain View,74553,2
922,86th Ave,Mountain View,20669,2
526,8th St,Alameda,76214,3
7689,17th St,Walnut Creek,16437,1
7873,Mountain Ct,Antioch,33708,3
5614,River Ln,Redwood City,70418,4
4142,47th Ave,San Jose,40538,3
720,1st St,Redwood City,25539,2
4050,3rd Ave,Cupertino,63117,1
892,3rd St,Los Gatos,50516,4
5109,38th Ave,San Bruno,62761,2
564,Tundra St,Milpitas,96370,3
9583,Alpine Ct,Daly City,46126,1
728,3rd St,Los Gatos,19260,2
7282,Cliff Ct,Redwood City,17105,1
633,76th Ave,Santa Clara,16347,3
8036,35th St,Sunnyvale,61347,3
3587,41st Ave,San Bruno,29406,3
5205,76th Ave,Oakland,34131,2
3524,7th St,Milpitas,57295,2
3678,71st Ave,San Jose,20737,4
8130,Green St,Sunnyvale,48036,2
545,4th St,Sunnyvale,46188,3
608,1st St,Walnut Creek,79094,1
640,62nd Ave,Daly City,14076,2
2387,3rd St,Cupertino,75336,1
2826,91st Ave,Sunnyvale,32597,3
9479,7th Ave,Pleasanton,98656,1
941,Alpine Rd,Fremont,11664,4
924,Indigo St,Fremont,28560,1
687,4th St,Mountain View,79820,2
683,Prairie St,Pleasanton,97936,2
704,54th St,Millbrae,97406,4
762,River Ct,Dublin,53702,3
734,Prairie Ct,Palo Alto,21291,3
9306,9th Ave,Menlo Park,25531,1
3043,9th Ave,Santa Clara,21011,2
775,73rd St,Daly City,11961,2
661,2nd St,Menlo Park,39789,2
5487,32nd Ave,Walnut Creek,18977,1
8189,41st St,Sunnyvale,43537,4
505,45th Ave,Millbrae,27046,3
459,Indigo Ct,Union City,10865,2
145,5th Ave,Menlo Park,60989,2
764,Alpine Ln,Menlo Park,40313,1
213,3rd St,Daly City,63464,3
944,1st Ave,Fremont,50323,2
676,Indigo St,Santa Clara,92108,2
8249,Blue St,Redwood City,15607,2
344,1st St,Fremont,13083,2
6020,Alpine St,Santa Clara,20066,4
641,77th St,Milpitas,94903,3
224,64th St,Alameda,32494,3
442,92nd St,Daly City,73079,3
4518,Yellow Rd,San Jose,66662,2
3797,87th Ave,Redwood City,42631,3
830,Tundra Ln,Antioch,99394,2
107,River Ln,Palo Alto,32231,2
585,Violet St,Cupertino,60468,2
147,77th Ave,Dublin,55418,3
491,18th Ave,Walnut Creek,40151,1
332,40th St,Redwood City,42004,2
164,32nd St,Daly City,53768,1
5669,4th St,Emeryville,71230,4
545,91st Ave,Santa Clara,50962,4
211,Mountain St,San Bruno,43522,3
4461,8th Ave,Alameda,87045,2
401,89th Ave,Alameda,67543,3
406,5th Ave,San Bruno,49487,3
693,78th St,Daly City,77410,2
938,Red Rd,Redwood City,38454,2
656,Tundra Ln,Fremont,94807,3
906,76th Ave,Walnut Creek,83575,3
2842,Forest Ct,Antioch,71458,2
6584,22nd Ave,Cupertino,84226,2
919,Violet Rd,Alameda,51120,2
491,70th Ave,Sunnyvale,64570,1
6238,3rd Ave,San Jose,11404,1
507,78th Ave,Mountain View,67755,3
5413,Yellow St,Palo Alto,88052,1
267,Alpine Ln,Fremont,28860,2
551,52nd Ave,Millbrae,65118,2
8596,13th Ave,San Bruno,49904,1
6319,62nd St,Antioch,52529,4
316,Tundra Ln,Emeryville,53597,8
6114,2nd St,Milpitas,67744,2
2681,7th St,Antioch,46057,3
555,54th Ave,Hayward,43812,2
737,9th St,Fremont,99971,3
629,48th St,San Jose,77545,2
347,Alpine St,Milpitas,87117,4
5468,Yellow St,Alameda,95211,2
217,Alpine Rd,Fremont,59163,2
294,Cliff Ct,Berkeley,56019,3
8389,10th Ave,Cupertino,90826,1
471,88th Ave,Milpitas,61421,2
344,Tundra Ct,Pleasanton,45075,4
365,81st St,San Bruno,74497,3
7124,Cliff Ct,Palo Alto,69511,2
3997,74th St,Redwood City,75709,2
7710,2nd St,Palo Alto,48452,2
4980,9th St,Sunnyvale,93072,2
552,1st St,Antioch,40161,4
959,Tundra Ct,Los Gatos,60747,4
9873,18th St,San Jose,14287,2
3919,Prairie Ln,Sunnyvale,57107,2
3376,4th Ave,Antioch,43360,2
6064,9th Ave,Daly City,81942,2
151,6th St,Daly City,67363,3
8659,91st St,Los Gatos,80303,1
8930,8th St,Union City,77606,3
5906,Mountain Ln,Palo Alto,24917,3
